Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Product ID,Sales,Quantity,Discount,Profit,Cost of Sale,RegionManager,Returned
4504,US-2018-138247,2018-12-24,2018-12-29,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,OFF-AP-10000828,361.96,2,0,101.3488,622.5712,Sadie Pawthorne,FALSE
4505,US-2018-138247,2018-12-24,2018-12-29,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10004708,62.85,3,0,13.1985,175.3515,Sadie Pawthorne,FALSE
4506,US-2018-138247,2018-12-24,2018-12-29,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,TEC-PH-10001530,818.376,3,0.2,51.1485,2403.9795,Sadie Pawthorne,FALSE
4507,US-2018-138247,2018-12-24,2018-12-29,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Storage,Tennsco Commercial Shelving,OFF-ST-10002301,20.34,1,0,0.2034,20.1366,Sadie Pawthorne,FALSE
4508,US-2018-138247,2018-12-24,2018-12-29,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",FUR-FU-10002554,23.99,1,0,5.5177,18.4723,Sadie Pawthorne,FALSE
4509,CA-2021-167003,2021-05-23,2021-05-29,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Los Angeles,California,90036,West,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",FUR-TA-10001520,171.288,3,0.2,-6.4233,520.2873,Sadie Pawthorne,TRUE
4510,CA-2020-119935,2020-11-10,2020-11-14,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Springfield,Missouri,65807,Central,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,FUR-FU-10001085,37.3,2,0,17.158,57.442,Roxanne Rodriguez,FALSE
4511,CA-2020-119935,2020-11-10,2020-11-14,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Springfield,Missouri,65807,Central,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",OFF-BI-10001597,81.96,2,0,39.3408,124.5792,Roxanne Rodriguez,FALSE
4512,CA-2020-118969,2020-10-02,2020-10-03,First Class,LP-17095,Liz Preis,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",OFF-BI-10002429,54.792,6,0.7,-40.1808,368.9328,Sadie Pawthorne,FALSE
4513,CA-2020-145240,2020-09-06,2020-09-08,First Class,BG-11740,Bruce Geld,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",OFF-ST-10001590,10.784,1,0.2,0.8088,9.9752,Roxanne Rodriguez,FALSE
4514,CA-2020-120873,2020-10-27,2020-11-01,Second Class,BW-11200,Ben Wallace,Consumer,United States,Hampton,Virginia,23666,South,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,FUR-CH-10000847,290.98,1,0,75.6548,215.3252,Fred Suzuki,TRUE
4515,US-2021-111920,2021-10-22,2021-10-26,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,OFF-AR-10003179,36.44,4,0,12.0252,133.7348,Roxanne Rodriguez,FALSE
4516,US-2020-128678,2020-09-15,2020-09-20,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",OFF-PA-10000807,21.4,5,0,10.058,96.942,Sadie Pawthorne,FALSE
4517,US-2020-128678,2020-09-15,2020-09-20,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",OFF-BI-10002103,48.664,7,0.2,15.8158,324.8322,Sadie Pawthorne,FALSE
4518,CA-2020-101385,2020-09-25,2020-10-01,Standard Class,JW-16075,Julia West,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Art,BIC Brite Liner Highlighters,OFF-AR-10004441,16.56,4,0,6.9552,59.2848,Sadie Pawthorne,FALSE
4519,CA-2021-107167,2021-06-10,2021-06-14,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",OFF-ST-10003805,1347.52,8,0.2,84.22,10695.94,Fred Suzuki,FALSE
4520,CA-2018-109491,2018-02-20,2018-02-26,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,TEC-AC-10001284,62.31,3,0,22.4316,164.4984,Roxanne Rodriguez,FALSE
4521,CA-2018-109491,2018-02-20,2018-02-26,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,Furniture,Furnishings,"Master Caster Door Stop, Brown",FUR-FU-10000221,20.32,4,0,6.9088,74.3712,Roxanne Rodriguez,FALSE
4522,CA-2021-105445,2021-02-20,2021-02-25,Second Class,BP-11095,Bart Pistole,Corporate,United States,Louisville,Colorado,80027,West,Office Supplies,Fasteners,Staples,OFF-FA-10003495,9.432,3,0.2,3.0654,25.2306,Sadie Pawthorne,FALSE
4523,CA-2018-107454,2018-11-02,2018-11-06,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East,Office Supplies,Labels,Avery 499,OFF-LA-10001569,34.86,7,0,16.0356,227.9844,Chuck Magee,FALSE
4524,CA-2018-107454,2018-11-02,2018-11-06,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,Tensor Computer Mounted Lamp,FUR-FU-10004018,89.34,6,0,24.1218,511.9182,Chuck Magee,FALSE
4525,US-2021-105046,2021-07-17,2021-07-23,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440,East,Technology,Phones,Avaya 5420 Digital phone,TEC-PH-10004536,269.98,2,0,67.495,472.465,Chuck Magee,TRUE
4526,US-2021-105046,2021-07-17,2021-07-23,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440,East,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,OFF-PA-10004353,99.9,5,0,47.952,451.548,Chuck Magee,TRUE
4527,US-2021-105046,2021-07-17,2021-07-23,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440,East,Furniture,Furnishings,DAX Solid Wood Frames,FUR-FU-10004848,39.08,4,0,14.4596,141.8604,Chuck Magee,TRUE
4528,CA-2021-152856,2021-09-08,2021-09-10,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Marion,Ohio,43302,East,Technology,Accessories,Memorex Micro Travel Drive 32 GB,TEC-AC-10004864,116.832,4,0.2,33.5892,433.7388,Chuck Magee,FALSE
4529,CA-2020-134691,2020-11-14,2020-11-18,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,Binder Posts,OFF-BI-10002393,2.296,2,0.8,-3.9032,8.4952,Roxanne Rodriguez,FALSE
4530,CA-2020-118759,2020-11-14,2020-11-17,First Class,MB-17305,Maria Bertelson,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,Hon GuestStacker Chair,FUR-CH-10002335,408.006,2,0.1,72.5344,743.4776,Chuck Magee,FALSE
4531,CA-2020-118759,2020-11-14,2020-11-17,First Class,MB-17305,Maria Bertelson,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",OFF-ST-10001590,40.44,3,0,10.5144,110.8056,Chuck Magee,FALSE
4532,CA-2018-140403,2018-10-10,2018-10-10,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336,West,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",FUR-CH-10002774,122.352,3,0.2,13.7646,353.2914,Sadie Pawthorne,FALSE
4533,CA-2018-140403,2018-10-10,2018-10-10,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336,West,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",OFF-EN-10001219,15.28,2,0,7.4872,23.0728,Sadie Pawthorne,FALSE
4534,CA-2019-163104,2019-03-19,2019-03-26,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,Xerox 1974,OFF-PA-10001947,11.96,2,0,5.8604,18.0596,Sadie Pawthorne,FALSE
4535,CA-2021-138464,2021-07-08,2021-07-12,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",FUR-FU-10003142,15.84,3,0,4.9104,42.6096,Sadie Pawthorne,FALSE
4536,CA-2021-138464,2021-07-08,2021-07-12,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,GBC VeloBinder Manual Binding System,OFF-BI-10001543,86.376,3,0.2,30.2316,228.8964,Sadie Pawthorne,FALSE
4537,CA-2021-138464,2021-07-08,2021-07-12,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,OFF-AR-10003560,18.24,3,0,6.2016,48.5184,Sadie Pawthorne,FALSE
4538,CA-2021-138464,2021-07-08,2021-07-12,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Art,Crayola Colored Pencils,OFF-AR-10004757,13.12,4,0,4.3296,48.1504,Sadie Pawthorne,FALSE
4539,CA-2019-104129,2019-02-27,2019-03-02,Standard Class,ES-14080,Erin Smith,Corporate,United States,Providence,Rhode Island,2908,East,Technology,Phones,i.Sound Portable Power - 8000 mAh,TEC-PH-10003800,105.98,2,0,1.0598,210.9002,Chuck Magee,TRUE
4540,CA-2019-104129,2019-02-27,2019-03-02,Standard Class,ES-14080,Erin Smith,Corporate,United States,Providence,Rhode Island,2908,East,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",FUR-TA-10004152,493.92,7,0.3,-28.224,3485.664,Chuck Magee,TRUE
4541,US-2021-132206,2021-06-16,2021-06-21,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,OFF-BI-10000756,5.936,7,0.8,-8.904,50.456,Roxanne Rodriguez,FALSE
4542,CA-2021-113474,2021-03-30,2021-03-31,First Class,TM-21490,Tony Molinari,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Envelopes,Multimedia Mailers,OFF-EN-10004206,325.86,2,0,149.8956,501.8244,Roxanne Rodriguez,FALSE
4543,CA-2019-126557,2019-07-12,2019-07-17,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",FUR-CH-10004477,383.607,9,0.3,-5.4801,3457.9431,Roxanne Rodriguez,FALSE
4544,CA-2019-126557,2019-07-12,2019-07-17,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,Geemarc AmpliPOWER60,TEC-PH-10003505,148.48,2,0.2,16.704,280.256,Roxanne Rodriguez,FALSE
4545,CA-2019-126557,2019-07-12,2019-07-17,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,Vtech CS6719,TEC-PH-10000526,537.544,7,0.2,53.7544,3709.0536,Roxanne Rodriguez,FALSE
4546,CA-2019-126557,2019-07-12,2019-07-17,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,OFF-BI-10003314,1.928,2,0.8,-2.9884,6.8444,Roxanne Rodriguez,FALSE
4547,CA-2019-126557,2019-07-12,2019-07-17,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,Newell 32,OFF-AR-10003190,6.912,3,0.2,0.6912,20.0448,Roxanne Rodriguez,FALSE
4548,CA-2019-126557,2019-07-12,2019-07-17,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",FUR-FU-10001861,7.76,1,0.6,-2.134,9.894,Roxanne Rodriguez,FALSE
4549,CA-2019-126557,2019-07-12,2019-07-17,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,GE 2-Jack Phone Line Splitter,TEC-PH-10003963,659.168,4,0.2,49.4376,2587.2344,Roxanne Rodriguez,FALSE
4550,US-2021-107636,2021-04-30,2021-05-02,First Class,NM-18520,Neoma Murray,Consumer,United States,Manchester,Connecticut,6040,East,Office Supplies,Labels,Avery 5,OFF-LA-10003388,5.76,2,0,2.8224,8.6976,Chuck Magee,FALSE
4551,US-2018-165862,2018-07-13,2018-07-17,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,FUR-TA-10002855,351.216,3,0.2,4.3902,1049.2578,Sadie Pawthorne,FALSE
4552,US-2018-106334,2018-12-27,2019-01-02,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,Furniture,Chairs,Bevis Steel Folding Chairs,FUR-CH-10004886,230.28,3,0.2,23.028,667.812,Sadie Pawthorne,FALSE
4553,US-2018-106334,2018-12-27,2019-01-02,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,Xerox 1927,OFF-PA-10003657,12.84,3,0,5.778,32.742,Sadie Pawthorne,FALSE
4554,CA-2020-101448,2020-02-27,2020-03-01,Second Class,EB-13930,Eric Barreto,Consumer,United States,La Crosse,Wisconsin,54601,Central,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,OFF-BI-10004738,56.82,3,0,28.41,142.05,Roxanne Rodriguez,FALSE
4555,CA-2019-130218,2019-03-23,2019-03-26,First Class,SG-20470,Sheri Gordon,Consumer,United States,Florence,South Carolina,29501,South,Office Supplies,Fasteners,Staples,OFF-FA-10003495,31.56,4,0,14.202,112.038,Fred Suzuki,FALSE
4556,CA-2019-130218,2019-03-23,2019-03-26,First Class,SG-20470,Sheri Gordon,Consumer,United States,Florence,South Carolina,29501,South,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,OFF-ST-10002486,27.92,4,0,0.5584,111.1216,Fred Suzuki,FALSE
4557,US-2021-117331,2021-10-21,2021-10-28,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',OFF-BI-10003984,8.559,1,0.7,-6.5619,15.1209,Sadie Pawthorne,FALSE
4558,CA-2018-127383,2018-12-31,2019-01-05,Standard Class,CM-11815,Candace McMahon,Corporate,United States,El Paso,Texas,79907,Central,Office Supplies,Envelopes,Staple envelope,OFF-EN-10004773,49.568,2,0.2,17.9684,81.1676,Roxanne Rodriguez,FALSE
4559,CA-2018-110219,2018-05-05,2018-05-08,First Class,EB-13870,Emily Burns,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",FUR-CH-10004979,127.869,3,0.3,-9.1335,392.7405,Roxanne Rodriguez,FALSE
4560,CA-2019-118871,2019-12-04,2019-12-09,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,OFF-EN-10003296,271.44,3,0,122.148,692.172,Sadie Pawthorne,FALSE
4561,CA-2019-118871,2019-12-04,2019-12-09,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049,West,Technology,Phones,Jensen SMPS-640 -?speaker phone,TEC-PH-10000193,110.352,3,0.2,8.2764,322.7796,Sadie Pawthorne,FALSE
4562,CA-2019-118871,2019-12-04,2019-12-09,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",FUR-FU-10002111,36.4,5,0,13.832,168.168,Sadie Pawthorne,FALSE
4563,CA-2021-129490,2021-09-26,2021-09-30,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Miramar,Florida,33023,South,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",FUR-CH-10003298,419.136,4,0.2,-57.6312,1734.1752,Fred Suzuki,FALSE
4564,CA-2018-101175,2018-12-09,2018-12-14,Standard Class,DM-12955,Dario Medina,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,OFF-ST-10004950,100.704,6,0.2,-1.2588,605.4828,Sadie Pawthorne,FALSE
4565,US-2021-149510,2021-12-03,2021-12-10,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,OFF-AP-10002350,45.216,3,0.2,4.5216,131.1264,Fred Suzuki,FALSE
4566,US-2021-149510,2021-12-03,2021-12-10,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",OFF-BI-10004233,28.782,6,0.7,-21.1068,193.7988,Fred Suzuki,FALSE
4567,US-2021-149510,2021-12-03,2021-12-10,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",OFF-PA-10001892,24.448,4,0.2,8.8624,88.9296,Fred Suzuki,FALSE
4568,CA-2019-111990,2019-11-08,2019-11-13,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,OFF-BI-10003291,10.476,6,0.8,-17.2854,80.1414,Roxanne Rodriguez,FALSE
4569,CA-2018-169460,2018-04-19,2018-04-21,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123,West,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",FUR-FU-10004017,76.14,3,0,26.649,201.771,Sadie Pawthorne,FALSE
4570,US-2019-152128,2019-05-25,2019-05-27,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Wichita,Kansas,67212,Central,Office Supplies,Art,SANFORD Major Accent Highlighters,OFF-AR-10002445,21.24,3,0,8.0712,55.6488,Roxanne Rodriguez,FALSE
4571,US-2019-152128,2019-05-25,2019-05-27,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Wichita,Kansas,67212,Central,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,OFF-BI-10001718,127.96,2,0,60.1412,195.7788,Roxanne Rodriguez,FALSE
4572,CA-2021-126662,2021-07-17,2021-07-21,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90036,West,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,TEC-CO-10004202,479.984,2,0.2,89.997,869.971,Sadie Pawthorne,FALSE
4573,CA-2020-139395,2020-12-12,2020-12-18,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201,Central,Technology,Phones,Jabra SPEAK 410,TEC-PH-10002103,657.93,7,0,184.2204,4421.2896,Roxanne Rodriguez,FALSE
4574,CA-2020-139395,2020-12-12,2020-12-18,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201,Central,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,FUR-FU-10003724,33.48,4,0,8.7048,125.2152,Roxanne Rodriguez,FALSE
4575,CA-2020-139395,2020-12-12,2020-12-18,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201,Central,Office Supplies,Art,Newell 333,OFF-AR-10003732,13.9,5,0,3.614,65.886,Roxanne Rodriguez,FALSE
4576,CA-2020-139395,2020-12-12,2020-12-18,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201,Central,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,OFF-ST-10000885,26.86,2,0,6.715,47.005,Roxanne Rodriguez,FALSE
4577,US-2018-121734,2018-04-11,2018-04-16,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Lewiston,Idaho,83501,West,Office Supplies,Binders,GBC Personal VeloBind Strips,OFF-BI-10004817,9.584,1,0.2,3.3544,6.2296,Sadie Pawthorne,FALSE
4578,CA-2019-110947,2019-06-09,2019-06-15,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Hampton,Virginia,23666,South,Office Supplies,Binders,Vinyl Sectional Post Binders,OFF-BI-10001670,113.1,3,0,56.55,282.75,Fred Suzuki,FALSE
4579,US-2018-150126,2018-07-27,2018-08-02,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,Xerox 1956,OFF-PA-10002709,65.78,11,0,32.2322,691.3478,Chuck Magee,FALSE
4580,CA-2019-164427,2019-07-31,2019-08-06,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Hattiesburg,Mississippi,39401,South,Technology,Accessories,Microsoft Sculpt Comfort Mouse,TEC-AC-10004469,239.7,6,0,105.468,1332.732,Fred Suzuki,FALSE
4581,CA-2020-120250,2020-09-19,2020-09-22,First Class,AP-10720,Anne Pryor,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,Nu-Dell Oak Frame,FUR-FU-10003424,25.632,3,0.2,3.8448,73.0512,Chuck Magee,FALSE
4582,CA-2020-121993,2020-06-10,2020-06-12,First Class,JB-16000,Joy Bell-,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,Avery 487,OFF-LA-10003720,23.616,8,0.2,7.9704,180.9576,Chuck Magee,FALSE
4583,US-2020-100405,2020-08-26,2020-08-28,Second Class,TS-21430,Tom Stivers,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Art,Newell Chalk Holder,OFF-AR-10000390,8.26,2,0,3.7996,12.7204,Sadie Pawthorne,FALSE
